date_time,open,high,low,close,volume
13-03-2023,20.18,21.4,18.88,20.4,902993.03
14-03-2023,20.4,22.11,19.76,20.86,558652.799
15-03-2023,20.86,21.45,18.71,19.24,863802.381
16-03-2023,19.24,19.91,18.88,19.68,593094.171
17-03-2023,19.68,21.68,19.43,21.6,640354.555
18-03-2023,21.6,22.95,21.06,21.2,916043.788
19-03-2023,21.2,22.44,21.2,21.86,470670.98
20-03-2023,21.86,23.91,21.35,22.12,1282589.147
21-03-2023,22.12,23.35,21.52,22.53,1020269.03
22-03-2023,22.53,23.08,20.95,21.41,1074505.34
23-03-2023,21.41,22.75,21.1,22.17,652284.262
24-03-2023,22.17,22.26,20.28,20.66,642456.359
25-03-2023,20.66,20.97,20.1,20.42,299281.428
26-03-2023,20.42,21.14,20.29,20.95,228787.47
27-03-2023,20.95,20.98,19.33,19.9,506449.445
28-03-2023,19.9,20.87,19.61,20.45,496539.912
29-03-2023,20.45,21.55,20.44,21.1,382797.592
30-03-2023,21.1,21.66,20.16,20.55,635610.415
31-03-2023,20.55,21.49,20.04,21.16,363255.08
01-04-2023,21.16,21.34,20.76,21.08,167929.611
02-04-2023,21.08,21.31,20.23,20.52,162489.145
03-04-2023,20.52,20.99,19.98,20.45,492896.064
04-04-2023,20.45,21.25,20.29,20.92,311374.608
05-04-2023,20.92,21.35,20.57,20.98,320992.784
06-04-2023,20.98,20.99,20.43,20.62,190072.732
07-04-2023,20.62,20.77,20.23,20.44,150591.029
08-04-2023,20.44,20.73,19.86,20.03,123435.428
09-04-2023,20.03,20.45,19.87,20.29,122524.549
10-04-2023,20.29,20.95,20.07,20.9,185974.495
11-04-2023,20.9,23.68,20.82,22.98,815079.128
12-04-2023,22.98,24.47,22.31,23.8,1006047.047
13-04-2023,23.8,25.27,23.64,24.42,597424.867
14-04-2023,24.42,25.49,23.74,24.72,650459.851
15-04-2023,24.72,24.79,23.81,24.05,277482.179
16-04-2023,24.05,25.51,23.82,25.35,337493.491
17-04-2023,25.35,26.01,24.3,24.57,581344.293
18-04-2023,24.57,25.44,23.99,24.83,335718.542
19-04-2023,24.83,25.01,21.83,22.67,859131.644
20-04-2023,22.67,23.17,21.6,22.19,692908.571
21-04-2023,22.19,22.41,20.96,21.26,515841.743
22-04-2023,21.26,21.99,21.05,21.8,239909.144
23-04-2023,21.8,22.25,20.94,21.47,299588.594
24-04-2023,21.47,22.01,21.01,21.38,401921.335
25-04-2023,21.38,21.96,20.73,21.93,456163.721
26-04-2023,21.93,22.97,20.33,21.28,1031986.784
27-04-2023,21.28,22.52,21.18,22.32,747127.817
28-04-2023,22.32,23.51,22.18,23.35,585476.039
29-04-2023,23.35,23.88,22.9,23.19,354852.008
30-04-2023,23.19,23.99,22.69,22.73,327595.328
01-05-2023,22.73,22.88,21.56,21.96,535592.164
02-05-2023,21.96,22.37,21.75,22.25,317501.354
03-05-2023,22.25,22.3,21.24,22.24,596264.31
04-05-2023,22.24,22.48,21.62,21.73,401137.352
05-05-2023,21.73,23.07,21.57,22.82,615166.07
06-05-2023,22.82,23.23,21.56,21.91,527778.884
07-05-2023,21.91,22.77,21.65,21.65,386567.499
08-05-2023,21.65,21.81,19.89,20.63,1049719.611
09-05-2023,20.63,21,20.42,20.66,475155.848
10-05-2023,20.66,21.35,19.82,20.93,1011175.25
11-05-2023,20.93,20.93,19.71,20.18,709044.083
12-05-2023,20.18,20.94,19.8,20.91,696954.815
13-05-2023,20.91,21.29,20.78,20.84,379453.149
14-05-2023,20.84,21.28,20.63,20.94,259962.13
15-05-2023,20.94,21.52,20.59,20.98,512662.857
16-05-2023,20.98,21.13,20.45,20.67,503861.222
17-05-2023,20.67,21.21,20.43,21.05,370541.469
18-05-2023,21.05,21.09,20.09,20.33,424187.509
19-05-2023,20.33,20.59,20.23,20.35,197042.176
20-05-2023,20.35,20.36,20.09,20.27,143492.498
21-05-2023,20.27,20.39,19.35,19.62,289560.02
22-05-2023,19.62,20.03,19.28,19.52,453071.677
