date_time,open,high,low,close,volume
08-05-2024,6.997,7.188,6.893,6.984,1507979.44
09-05-2024,6.984,7.09,6.786,7.052,1079677.495
10-05-2024,7.052,7.15,6.691,6.746,1317287.807
11-05-2024,6.746,6.813,6.636,6.662,701900.401
12-05-2024,6.662,6.793,6.59,6.618,416500.793
13-05-2024,6.618,6.828,6.435,6.674,1444166.502
14-05-2024,6.674,6.7,6.47,6.485,841816.194
15-05-2024,6.485,7.031,6.462,6.96,1684818.349
16-05-2024,6.96,7.066,6.814,7.025,1026942.132
17-05-2024,7.025,7.3,6.999,7.198,1396651.408
18-05-2024,7.198,7.228,7.064,7.156,549748.287
19-05-2024,7.156,7.18,6.89,6.932,585192.583
20-05-2024,6.932,7.586,6.853,7.574,1272159.941
21-05-2024,7.574,7.669,7.431,7.613,1342202.325
22-05-2024,7.613,7.7,7.38,7.463,1050091.361
23-05-2024,7.463,7.603,6.88,7.204,2382518.952
24-05-2024,7.204,7.385,7.019,7.244,867434.599
25-05-2024,7.244,7.435,7.223,7.421,414175.695
26-05-2024,7.421,7.641,7.366,7.557,907828.057
27-05-2024,7.557,7.777,7.378,7.64,1331018.256
28-05-2024,7.64,7.666,7.277,7.37,2567569.973
29-05-2024,7.37,7.565,7.143,7.178,1901488.844
30-05-2024,7.178,7.244,6.92,7,865540.885
31-05-2024,7,7.055,6.803,6.984,870191.858
01-06-2024,6.984,7.134,6.959,7.063,337975.285
02-06-2024,7.063,7.125,6.917,6.994,418545.067
03-06-2024,6.994,7.188,6.933,7.011,725627.63
04-06-2024,7.011,7.233,6.942,7.18,700046.838
05-06-2024,7.18,7.298,7.15,7.253,512812.962
06-06-2024,7.253,7.288,7.055,7.144,454160.128
07-06-2024,7.144,7.293,6.021,6.657,1696744.28
08-06-2024,6.657,6.683,6.339,6.387,471436.915
09-06-2024,6.387,6.538,6.376,6.528,345840.802
10-06-2024,6.528,6.583,6.356,6.507,714052.577
11-06-2024,6.507,6.527,6.219,6.378,1027835.93
12-06-2024,6.378,6.929,6.274,6.738,1191304.228
13-06-2024,6.738,6.742,6.338,6.36,703043.233
14-06-2024,6.36,6.49,5.96,6.164,1394505.636
15-06-2024,6.164,6.258,6.109,6.224,378614.293
16-06-2024,6.224,6.424,6.147,6.396,610598.257
17-06-2024,6.396,6.416,5.985,6.071,1550419.926
18-06-2024,6.071,6.089,5.419,5.772,3553781.185
19-06-2024,5.772,5.992,5.73,5.799,1354035.803
20-06-2024,5.799,5.974,5.6,5.644,1524343.205
21-06-2024,5.644,5.738,5.55,5.611,1231282.643
22-06-2024,5.611,5.805,5.543,5.751,811118.755
23-06-2024,5.751,5.819,5.581,5.65,726263.599
24-06-2024,5.65,5.74,5.372,5.727,2097266.676
25-06-2024,5.727,5.975,5.706,5.842,1453544.178
26-06-2024,5.842,5.947,5.757,5.799,1282894.911
27-06-2024,5.799,6.379,5.707,6.287,2994330.388
28-06-2024,6.287,6.442,6.159,6.189,1637440.021
29-06-2024,6.189,6.303,6.065,6.083,930330.345
30-06-2024,6.083,6.259,6.022,6.213,767661.746
01-07-2024,6.213,6.449,6.195,6.33,2320412.089
02-07-2024,6.33,6.61,6.312,6.53,3284897.798
03-07-2024,6.53,6.545,5.942,6.079,2192747.552
04-07-2024,6.079,6.135,5.542,5.555,2249533.762
05-07-2024,5.555,5.918,4.907,5.687,5482776.163
06-07-2024,5.687,6.308,5.632,6.24,2525338.519
07-07-2024,6.24,6.312,5.883,5.909,935863.901
08-07-2024,5.909,6.3,5.694,5.945,1349060.017
09-07-2024,5.945,6.188,5.842,6.116,1539287.865
10-07-2024,6.116,6.26,6.051,6.098,838845.06
11-07-2024,6.098,6.247,5.897,5.905,682480.73
12-07-2024,5.905,6.102,5.803,6.102,563150.737
13-07-2024,6.102,6.308,6.076,6.235,552074.194
14-07-2024,6.235,6.358,6.16,6.32,1104229.015
15-07-2024,6.32,6.538,6.298,6.489,2186143.329
16-07-2024,6.489,6.517,6.128,6.337,1552704.752
17-07-2024,6.337,6.535,6.247,6.257,1281569.855
18-07-2024,6.257,6.408,6.02,6.093,1337759.804
19-07-2024,6.093,6.35,5.983,6.338,1166157.497
20-07-2024,6.338,6.396,6.223,6.332,536090.446
21-07-2024,6.332,6.448,6.102,6.431,637150.653
22-07-2024,6.431,6.476,6.081,6.098,703881.463
23-07-2024,6.098,6.165,5.803,5.919,927404.035
24-07-2024,5.919,5.998,5.657,5.747,647850.481
25-07-2024,5.747,5.778,5.541,5.757,1312362.386
26-07-2024,5.757,5.893,5.706,5.868,978436.154
27-07-2024,5.868,5.942,5.714,5.825,798439.984
28-07-2024,5.825,5.842,5.672,5.72,481639.445
29-07-2024,5.72,5.876,5.623,5.651,1029965.953
30-07-2024,5.651,5.725,5.483,5.523,635407.53
31-07-2024,5.523,5.558,5.335,5.388,1150116.434
01-08-2024,5.388,5.425,5.028,5.34,1701629.413
02-08-2024,5.34,5.37,5,5.124,1564897.365
03-08-2024,5.124,5.209,4.857,5.044,1361049.683
04-08-2024,5.044,5.098,4.534,4.687,2069956.333
05-08-2024,4.687,4.725,3.585,4.199,12520065.01
06-08-2024,4.199,4.603,4.193,4.511,2589508.412
07-08-2024,4.511,4.644,4.402,4.58,2541196.682
08-08-2024,4.58,4.909,4.48,4.88,1752262.647
09-08-2024,4.88,4.925,4.732,4.784,1011819.602
10-08-2024,4.784,4.831,4.723,4.752,465062.373
11-08-2024,4.752,4.828,4.466,4.496,569748.585
12-08-2024,4.496,4.68,4.45,4.586,1109071.098
13-08-2024,4.586,4.616,4.399,4.547,1189487.37
14-08-2024,4.547,4.555,4.349,4.385,1374158.679
15-08-2024,4.385,4.482,4.229,4.278,1785151.742
16-08-2024,4.278,4.386,4.212,4.293,1279197.268
17-08-2024,4.293,4.384,4.274,4.37,423046.805
18-08-2024,4.37,4.527,4.345,4.391,985153.67
19-08-2024,4.391,4.504,4.346,4.483,1384648.281
20-08-2024,4.483,4.603,4.455,4.522,1180858.946
21-08-2024,4.522,4.748,4.491,4.664,1123203.449
22-08-2024,4.664,4.714,4.595,4.693,924818.09
23-08-2024,4.693,4.974,4.668,4.893,1355518.323
24-08-2024,4.893,5.102,4.848,4.985,1079734.018
25-08-2024,4.985,4.994,4.745,4.824,1105696.921
26-08-2024,4.824,4.865,4.529,4.558,1012682.85
27-08-2024,4.558,4.658,4.24,4.383,894865.567
28-08-2024,4.383,4.453,4.167,4.255,1203345.879
29-08-2024,4.255,4.404,4.177,4.253,712608.539
30-08-2024,4.253,4.334,4.101,4.278,757917.731
31-08-2024,4.278,4.318,4.219,4.259,284246.481
01-09-2024,4.259,4.259,4.032,4.071,959677.04
02-09-2024,4.071,4.234,4.052,4.21,866602.28
03-09-2024,4.21,4.286,4.056,4.062,645720.03
04-09-2024,4.062,4.25,3.868,4.114,1759938.164
05-09-2024,4.114,4.127,3.973,4.022,886013.768
06-09-2024,4.022,4.097,3.819,3.961,1608533.394
07-09-2024,3.961,4.133,3.935,4.082,615835.252
08-09-2024,4.082,4.206,4.058,4.163,751338.654
09-09-2024,4.163,4.34,4.112,4.285,821728.144
10-09-2024,4.285,4.288,4.199,4.25,531704.17
11-09-2024,4.25,4.257,4.06,4.19,1083057.847
12-09-2024,4.19,4.3,4.19,4.294,768746.608
13-09-2024,4.294,4.47,4.272,4.42,1407259.741
14-09-2024,4.42,4.444,4.346,4.436,642375.458
15-09-2024,4.436,4.557,4.358,4.398,826881.081
16-09-2024,4.398,4.398,4.148,4.198,927915.236
17-09-2024,4.198,4.287,4.129,4.158,1155357.212
18-09-2024,4.158,4.179,3.972,4.175,1415687.083
19-09-2024,4.175,4.35,4.175,4.255,1979288.778
20-09-2024,4.255,4.403,4.19,4.342,1483215.541
21-09-2024,4.342,4.477,4.283,4.464,780025.409
22-09-2024,4.464,4.484,4.236,4.31,922296.839
23-09-2024,4.31,4.462,4.233,4.457,1404549.265
24-09-2024,4.457,4.684,4.402,4.635,1791435.677
25-09-2024,4.635,4.776,4.59,4.637,1607504.855
26-09-2024,4.637,4.875,4.564,4.816,1860619.218
27-09-2024,4.816,4.965,4.811,4.882,1127980.884
28-09-2024,4.882,4.93,4.746,4.796,636219.125
29-09-2024,4.796,4.858,4.684,4.765,772185.246
30-09-2024,4.765,4.77,4.4,4.435,1433651.046
01-10-2024,4.435,4.562,4.049,4.156,3612531.107
02-10-2024,4.156,4.272,4.005,4.101,1997072.483
03-10-2024,4.101,4.172,3.992,4.13,1608363.014
04-10-2024,4.13,4.213,4.107,4.194,843681.509
05-10-2024,4.194,4.232,4.078,4.138,661362.278
06-10-2024,4.138,4.196,4.099,4.191,469785.215
07-10-2024,4.191,4.271,4.126,4.133,1267805.45
08-10-2024,4.133,4.185,4.041,4.103,1285971.689
09-10-2024,4.103,4.15,3.954,4.024,996869.128
10-10-2024,4.024,4.078,3.967,4.075,1090618.228
11-10-2024,4.075,4.194,4.055,4.172,862126.556
12-10-2024,4.172,4.262,4.151,4.205,680160.819
13-10-2024,4.205,4.216,4.087,4.162,531621.557
14-10-2024,4.162,4.399,4.134,4.374,1130098.95
15-10-2024,4.374,4.534,4.291,4.406,1398260.17
16-10-2024,4.406,4.41,4.287,4.315,874350.381
17-10-2024,4.315,4.349,4.147,4.192,690879.684
18-10-2024,4.192,4.31,4.174,4.31,538694.833
19-10-2024,4.31,4.482,4.31,4.431,761803.174
20-10-2024,4.431,4.594,4.358,4.578,810653.606
21-10-2024,4.578,4.616,4.334,4.379,996698.909
22-10-2024,4.379,4.436,4.272,4.324,801031.049
23-10-2024,4.324,4.333,4.104,4.211,1091236.003
24-10-2024,4.211,4.261,4.144,4.207,640666.52
25-10-2024,4.207,4.22,3.847,4.002,1228356.585
26-10-2024,4.002,4.061,3.945,4.036,723589.471
27-10-2024,4.036,4.135,4.007,4.13,455056.816
28-10-2024,4.13,4.227,4.003,4.133,1100115.293
29-10-2024,4.133,4.251,4.119,4.193,1317775.06
30-10-2024,4.193,4.218,4.12,4.191,938491.564
31-10-2024,4.191,4.214,3.903,3.96,1095180.248
01-11-2024,3.96,3.994,3.846,3.909,954752.177
02-11-2024,3.909,3.946,3.824,3.908,557147.436
03-11-2024,3.908,3.929,3.667,3.783,1004476.283
04-11-2024,3.783,3.837,3.678,3.751,1194500.448
05-11-2024,3.751,3.919,3.746,3.857,993675.99
06-11-2024,3.857,4.13,3.857,4.111,2100807.73
07-11-2024,4.111,4.199,4.046,4.164,1586432.364
08-11-2024,4.164,4.391,4.116,4.327,2306266.78
09-11-2024,4.327,4.643,4.263,4.633,1677177.324
10-11-2024,4.633,5.474,4.585,5.24,6778190.622
11-11-2024,5.24,5.781,4.972,5.706,4963657.83
12-11-2024,5.706,5.838,5.12,5.31,5500231.48
13-11-2024,5.31,5.431,4.907,5.073,3774380.357
14-11-2024,5.073,5.216,4.687,4.775,2513920.839
15-11-2024,4.775,5.174,4.705,5.161,2138490.392
16-11-2024,5.161,5.801,5.133,5.782,2835570.46
17-11-2024,5.782,6.143,5.309,5.423,3034677.971
18-11-2024,5.423,6.096,5.394,6.011,3353574.629
19-11-2024,6.011,6.045,5.659,5.806,1909283.457
20-11-2024,5.806,6.08,5.533,5.722,3629339.762
21-11-2024,5.722,5.967,5.475,5.929,3028900.876
22-11-2024,5.929,6.684,5.877,6.628,3738249.85
23-11-2024,6.628,9.425,6.586,8.515,13108427.18
24-11-2024,8.515,10.5,8.038,8.823,11401884.31
25-11-2024,8.823,9.36,8.109,8.236,4499510.114
26-11-2024,8.236,8.467,7.55,8.069,3957513.969
27-11-2024,8.069,8.568,7.842,8.456,2655606.245
28-11-2024,8.456,8.752,8.001,8.615,2094401.728
29-11-2024,8.615,9.077,8.437,9.026,1989594.985
30-11-2024,9.026,9.222,8.603,8.943,2760213.767
01-12-2024,8.943,9.388,8.695,9.288,2419879.366
02-12-2024,9.288,10.206,8.455,10.017,5660616.455
03-12-2024,10.017,10.388,9.055,9.779,6574032.712
04-12-2024,9.779,11.65,9.663,10.514,7299916.374
05-12-2024,10.514,11.235,9.898,10.37,5700788.11
06-12-2024,10.37,10.879,10.016,10.672,3666066.284
07-12-2024,10.672,10.933,10.308,10.596,2481356.084
08-12-2024,10.596,10.812,10.191,10.392,2051949.338
09-12-2024,10.392,10.398,7.5,8.467,7057832.328
10-12-2024,8.467,8.716,7.592,8.394,5012342.867
11-12-2024,8.394,9.265,8.028,8.991,3699549.026
12-12-2024,8.991,9.67,8.912,9.059,3068428.519
13-12-2024,9.059,9.236,8.779,9.09,2234557.144
14-12-2024,9.09,9.211,8.354,8.554,1588670.73
15-12-2024,8.554,9.262,8.367,9.026,2064424.718
16-12-2024,9.026,9.206,8.588,8.756,2080847.927
17-12-2024,8.756,8.973,8.376,8.49,2097558.805
18-12-2024,8.49,8.548,7.55,7.68,2838501.711
19-12-2024,7.68,7.858,6.763,6.941,4710617.771
20-12-2024,6.941,7.359,6.033,7.289,4099163.048
21-12-2024,7.289,7.801,6.836,6.974,2582869.02
22-12-2024,6.974,7.267,6.682,6.843,1772951.524
23-12-2024,6.843,7.568,6.651,7.382,2058244.12
24-12-2024,7.382,7.638,7.155,7.55,1712262.614
25-12-2024,7.55,7.678,7.354,7.503,1025318.673
26-12-2024,7.503,7.591,6.88,6.934,1450603.466
27-12-2024,6.934,7.31,6.817,6.91,1193540.371
28-12-2024,6.91,7.185,6.793,7.113,1263660.545
29-12-2024,7.113,7.153,6.81,6.868,1357282.042
30-12-2024,6.868,7.111,6.54,6.704,1757395.653
31-12-2024,6.704,6.931,6.566,6.64,1400912.685
01-01-2025,6.64,7.145,6.521,7.052,1215303.254
02-01-2025,7.052,7.36,7.052,7.175,1158647.405
03-01-2025,7.175,8.014,7.135,7.751,1991787.396
04-01-2025,7.751,7.882,7.607,7.678,802247.68
05-01-2025,7.678,7.736,7.462,7.673,902573.608
06-01-2025,7.673,7.99,7.542,7.774,1106353.451
07-01-2025,7.774,7.89,7.007,7.014,2373120.866
08-01-2025,7.014,7.134,6.426,6.76,2158657.902
09-01-2025,6.76,6.845,6.453,6.557,1356225.419
10-01-2025,6.557,6.809,6.484,6.731,1447246.075
